fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,caption,latitude,longitude,geometry,file_size,uploaded_at,exif_date_time,exif_gps_altitude,exif_gps_date_stamp,exif_gps_time_stamp,exif_gps_dop,exif_gps_img_direction,exif_gps_img_direction_ref,exif_gps_latitude,exif_gps_latitude_ref,exif_gps_longitude,exif_gps_longitude_ref,exif_make,exif_model,exif_orientation,exif_pixel_x_dimension,exif_pixel_y_dimension,exif_software,exif_x_resolution,exif_y_resolution
1b03e958-2c0e-452d-a1d8-1c0ac59a4da9,2b9e71c3-a456-4bed-8e62-4cdd31071067,2b9e71c3-a456-4bed-8e62-4cdd31071067,1,,34.06528611111111,-118.44113611111112,POINT (-118.44113611111112 34.06528611111111),328918,2017-07-18 10:30:31 HST,2017-06-22 06:26:39 HST,102.22076372315036,2017-06-22,23:26:40,10.0,25.70288624787776,T,34.06528611111111,N,-118.44113611111112,W,Apple,iPhone 5s,,810,1080,"Fulcrum iOS 2.14.3 (3113), iOS 10.3.2, Apple, iPhone 5s",72.0,72.0
fde25b03-753b-404f-af9d-5e3c3ea32abf,ac34cc78-d3a8-407e-9af4-25fb2336ec84,ac34cc78-d3a8-407e-9af4-25fb2336ec84,1,,34.06539166666666,-118.44106666666667,POINT (-118.44106666666667 34.06539166666666),278024,2017-07-18 10:30:26 HST,2017-06-22 06:23:32 HST,89.53301886792453,2017-06-22,23:23:33,10.0,93.73850574712644,T,34.06539166666666,N,-118.44106666666667,W,Apple,iPhone 5s,,810,1080,"Fulcrum iOS 2.14.3 (3113), iOS 10.3.2, Apple, iPhone 5s",72.0,72.0
446a7bce-1e97-4f5b-91f5-7af348f7262d,bbb937d2-014c-440b-9fd9-8f2b72e09731,bbb937d2-014c-440b-9fd9-8f2b72e09731,1,,34.065377777777776,-118.44115555555555,POINT (-118.44115555555555 34.065377777777776),283891,2017-07-18 10:30:16 HST,2017-06-22 05:37:24 HST,98.44213649851632,2017-06-22,22:37:24,10.0,23.749793559042114,T,34.065377777777776,N,-118.44115555555555,W,Apple,iPhone 5s,,810,1080,"Fulcrum iOS 2.14.3 (3113), iOS 10.3.2, Apple, iPhone 5s",72.0,72.0
6b2ea692-b197-4834-b0a4-059e7a0ca454,e629675c-afd7-4246-a399-bc7b215d534e,e629675c-afd7-4246-a399-bc7b215d534e,1,,34.065130555555555,-118.44104166666666,POINT (-118.44104166666666 34.065130555555555),309539,2017-07-18 10:30:25 HST,2017-06-22 06:04:13 HST,90.3538873994638,2017-06-22,23:04:20,10.0,234.13647642679902,T,34.065130555555555,N,-118.44104166666666,W,Apple,iPhone 5s,,810,1080,"Fulcrum iOS 2.14.3 (3113), iOS 10.3.2, Apple, iPhone 5s",72.0,72.0
e7c95b4c-8a02-400a-8dfd-414bb6e69a77,74c117f3-2aeb-4d69-876f-0e3d04476164,74c117f3-2aeb-4d69-876f-0e3d04476164,1,,34.06639444444444,-118.44079444444445,POINT (-118.44079444444445 34.06639444444444),301270,2017-07-18 10:30:22 HST,2017-06-22 05:48:48 HST,120.1336032388664,2017-06-22,22:48:50,10.0,58.973880597014926,T,34.06639444444444,N,-118.44079444444445,W,Apple,iPhone 5s,,810,1080,"Fulcrum iOS 2.14.3 (3113), iOS 10.3.2, Apple, iPhone 5s",72.0,72.0
5da5bb41-00da-4651-b5c6-df18469ce421,5afb1fb9-8db7-476c-8261-bdb5e1de87b6,5afb1fb9-8db7-476c-8261-bdb5e1de87b6,1,,34.065266666666666,-118.44124166666667,POINT (-118.44124166666667 34.065266666666666),372898,2017-07-18 10:30:19 HST,2017-06-22 05:42:13 HST,109.45136186770428,2017-06-22,22:42:14,10.0,268.0952380952381,T,34.065266666666666,N,-118.44124166666667,W,Apple,iPhone 5s,,810,1080,"Fulcrum iOS 2.14.3 (3113), iOS 10.3.2, Apple, iPhone 5s",72.0,72.0
f1175051-dc3f-4e70-b065-7320582cd922,4c662628-95bf-47cc-be64-22821c935548,4c662628-95bf-47cc-be64-22821c935548,1,,21.30420277777778,-157.72440555555556,POINT (-157.72440555555556 21.30420277777778),3224096,2017-08-02 12:27:23 HST,2017-08-01 23:34:18 HST,100.6421052631579,2017-08-02,19:34:19,10.0,138.86864406779662,T,21.30420277777778,N,-157.72440555555556,W,Apple,iPhone 5s,TopLeft,3264,2448,"Fulcrum iOS 2.15.0 (3143), iOS 10.3.3, Apple, iPhone 5s",72.0,72.0
592759b5-3da5-477f-bd16-f7275fd3109d,14589689-6278-420f-bf83-e73950821a07,14589689-6278-420f-bf83-e73950821a07,1,,21.305025,-157.72428888888888,POINT (-157.72428888888888 21.305025),2425654,2017-08-02 12:27:48 HST,2017-08-01 23:39:06 HST,93.72883435582823,2017-08-02,19:39:07,5.0,0.4867916008128246,T,21.305025,N,-157.72428888888888,W,Apple,iPhone 5s,TopLeft,3264,2448,"Fulcrum iOS 2.15.0 (3143), iOS 10.3.3, Apple, iPhone 5s",72.0,72.0
bae3adc1-73a4-4fa2-94dc-53128d597d3f,d587e057-72b6-4d91-9086-b41513843c5c,d587e057-72b6-4d91-9086-b41513843c5c,1,,21.30548888888889,-157.72425555555554,POINT (-157.72425555555554 21.30548888888889),2497274,2017-08-02 13:05:39 HST,2017-08-01 23:45:31 HST,91.00446428571429,2017-08-02,19:45:33,10.0,131.1184668989547,T,21.30548888888889,N,-157.72425555555554,W,Apple,iPhone 5s,TopLeft,3264,2448,"Fulcrum iOS 2.15.0 (3143), iOS 10.3.3, Apple, iPhone 5s",72.0,72.0
737c4d21-b34d-45ec-b5ca-e1195a9712d0,129a85f0-be94-4562-87a9-7d99c8290a6d,129a85f0-be94-4562-87a9-7d99c8290a6d,1,,21.306158333333332,-157.724325,POINT (-157.724325 21.306158333333332),2668625,2017-08-02 13:05:47 HST,2017-08-01 23:50:19 HST,81.52747252747253,2017-08-02,19:50:19,10.0,337.63461538461536,T,21.306158333333332,N,-157.724325,W,Apple,iPhone 5s,TopLeft,3264,2448,"Fulcrum iOS 2.15.0 (3143), iOS 10.3.3, Apple, iPhone 5s",72.0,72.0
